antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"AMD, Gaming, Windows 10 Home",DDR4,0.06567796610169492,0.871822033898305,0.05614406779661017,0.8548387096774194,0.98051973503704,1.0,-0.0011154301924734267,0.8830037664783432,-0.020821114369501455,0.06370192307692309,-0.1324980005331906,0.45961862579861246
"Intel, Windows 11 Home",Processing & Multitasking,0.2828389830508475,0.7870762711864406,0.21822033898305085,0.7715355805243445,0.9802551655652506,1.0,-0.004395513142775059,0.931977632675743,-0.027319202951617706,0.2562189054726368,-0.07298712430357607,0.52439497734158
"Processing & Multitasking, Thin and Light Laptop",DDR4,0.4661016949152542,0.871822033898305,0.3983050847457627,0.8545454545454546,0.9801833646305094,1.0,-0.008052642918701503,0.8812235169491532,-0.036485661989017606,0.4239007891770012,-0.13478587528174216,0.6557052910637358
"Intel, Thin and Light Laptop",DDR4,0.3855932203389831,0.871822033898305,0.3294491525423729,0.8543956043956044,0.9800114830491501,1.0,-0.00671951307095664,0.8803165973776784,-0.03212997939560449,0.35502283105022836,-0.1359549541367722,0.6161406940568545
"8 GB, Intel, Processing & Multitasking, Windows 11 Home",DDR4,0.1228813559322034,0.871822033898305,0.1048728813559322,0.853448275862069,0.978924875350903,1.0,-0.002257792301062919,0.8746261216350949,-0.023956944179843846,0.11785714285714285,-0.1433456825306352,0.48686994595047556
"8 GB, Core i3, DDR4, Intel, Windows 11 Home",Processing & Multitasking,0.07838983050847458,0.7870762711864406,0.06038135593220339,0.7702702702702703,0.9786475573824162,1.0,-0.0013174195633438648,0.9268444666001997,-0.023126625167441465,0.075,-0.07892967594460103,0.42349314321050524
"8 GB, Core i3, DDR4, Windows 11 Home",Processing & Multitasking,0.07838983050847458,0.7870762711864406,0.06038135593220339,0.7702702702702703,0.9786475573824162,1.0,-0.0013174195633438648,0.9268444666001997,-0.023126625167441465,0.075,-0.07892967594460103,0.42349314321050524
"4 GB, Intel","DDR4, Processing & Multitasking",0.09004237288135593,0.6747881355932204,0.059322033898305086,0.6588235294117647,0.9763413057530704,1.0,-0.00143749102269463,0.953207188778492,-0.025939050318922786,0.08408408408408408,-0.0490898639586129,0.3733678086619263
AMD,"DDR4, Processing & Multitasking",0.2701271186440678,0.6747881355932204,0.17796610169491525,0.6588235294117647,0.9763413057530704,1.0,-0.004312473068083883,0.953207188778492,-0.03213345039508339,0.23204419889502761,-0.0490898639586129,0.46127989657401425
AMD,"8 GB, DDR4",0.2701271186440678,0.5423728813559322,0.1430084745762712,0.5294117647058824,0.9761029411764706,1.0,-0.0035011490950876134,0.972457627118644,-0.032454361054766685,0.21360759493670886,-0.02832244008714595,0.3965418198529412
"DDR4, Windows 10 Home",Intel,0.4141949152542373,0.7129237288135594,0.288135593220339,0.6956521739130435,0.9757736287873893,1.0,-0.007153790218328071,0.9432506053268763,-0.04065922151143882,0.3434343434343434,-0.06016364511471224,0.5499063246979778
"Processing & Multitasking, Windows 11 Home",8 GB,0.2923728813559322,0.5720338983050848,0.163135593220339,0.5579710144927537,0.9754159957058508,1.0,-0.004111605860384948,0.968185607113087,-0.03439213035969063,0.2326283987915408,-0.03285980771990241,0.42157809983896943
"8 GB, DDR4, Everyday Use, Processing & Multitasking",Intel,0.08686440677966102,0.7129237288135594,0.06038135593220339,0.6951219512195121,0.9750298988873989,1.0,-0.0015463408503303758,0.9416101694915251,-0.027280646183085396,0.0816618911174785,-0.06201062010620139,0.3899086724893995
"8 GB, Core i3, DDR4, Intel",Processing & Multitasking,0.1684322033898305,0.7870762711864406,0.1292372881355932,0.7672955974842767,0.9748681615412614,1.0,-0.003331702456190744,0.9149965643609711,-0.030069172262226627,0.15641025641025638,-0.09290027848180486,0.46574739497363227
"8 GB, Core i3, DDR4",Processing & Multitasking,0.1684322033898305,0.7870762711864406,0.1292372881355932,0.7672955974842767,0.9748681615412614,1.0,-0.003331702456190744,0.9149965643609711,-0.030069172262226627,0.15641025641025638,-0.09290027848180486,0.46574739497363227
"Processing & Multitasking, Thin and Light Laptop, Windows 11 Home","8 GB, DDR4",0.2044491525423729,0.5423728813559322,0.10805084745762712,0.5284974093264249,0.9744170984455959,1.0,-0.002836828497558175,0.9705718010802756,-0.031947428282573,0.1691542288557214,-0.030320475916330854,0.36385807966321243
"Intel, Processing & Multitasking",DDR4,0.5709745762711864,0.871822033898305,0.4841101694915254,0.8478664192949907,0.9725223570042179,1.0,-0.01367804689744323,0.8425356552294341,-0.06178715897685439,0.5049723756906078,-0.18689338996304705,0.7015759799998648
DDR4,"Intel, Processing & Multitasking",0.871822033898305,0.5709745762711864,0.4841101694915254,0.5552855407047388,0.9725223570042179,1.0,-0.01367804689744323,0.9647211030841901,-0.18061523871617777,0.5049723756906078,-0.03656901129562114,0.7015759799998648
"AMD, DDR4, Windows 10 Home",Processing & Multitasking,0.1260593220338983,0.7870762711864406,0.09639830508474577,0.7647058823529412,0.9715778639854328,1.0,-0.002819996049985618,0.9049258474576275,-0.03238902923132422,0.11802853437094685,-0.10506292069066382,0.443591164595044
16 GB,Processing & Multitasking,0.3061440677966102,0.7870762711864406,0.2341101694915254,0.7647058823529411,0.9715778639854327,1.0,-0.0068485618356794176,0.904925847457627,-0.04045526256479612,0.2725030826140567,-0.10506292069066435,0.5310743409072916
"16 GB, Processing & Multitasking, Windows 11 Home",Intel,0.09957627118644068,0.7129237288135594,0.06885593220338983,0.6914893617021276,0.9699345578704434,1.0,-0.002134354352197651,0.9305230859146695,-0.03327967525195979,0.09259259259259259,-0.07466436366491361,0.39403591413486766
"8 GB, Core i5, Windows 11 Home",DDR4,0.0614406779661017,0.871822033898305,0.05190677966101695,0.8448275862068966,0.9690367452968535,1.0,-0.0016585571674806107,0.8260357815442565,-0.03292346075024507,0.05889423076923077,-0.21060131091478992,0.45218293040599994
"8 GB, Core i5, Intel, Windows 11 Home",DDR4,0.0614406779661017,0.871822033898305,0.05190677966101695,0.8448275862068966,0.9690367452968535,1.0,-0.0016585571674806107,0.8260357815442565,-0.03292346075024507,0.05889423076923077,-0.21060131091478992,0.45218293040599994
"Intel, Windows 11 Home",8 GB,0.2828389830508475,0.5720338983050848,0.15677966101694915,0.5543071161048688,0.9690109585240669,1.0,-0.005013825050272924,0.9602264634667423,-0.04268898570664233,0.22458270106221545,-0.04142099603218777,0.4141905950894714
4 GB,DDR4,0.10911016949152542,0.871822033898305,0.09216101694915255,0.8446601941747574,0.9688447427715322,1.0,-0.002963632935937946,0.8251456567796617,-0.03483801181933303,0.10369487485101313,-0.21190724544652073,0.4751855041347663
"DDR4, Intel, Windows 11 Home",Processing & Multitasking,0.2266949152542373,0.7870762711864406,0.17266949152542374,0.7616822429906542,0.9677362548898757,1.0,-0.005756697069807498,0.8934446660019943,-0.041330970029003995,0.20528967254408062,-0.11926349560608138,0.4905315656406838
"8 GB, AMD, Ryzen 5 Hexa Core",Processing & Multitasking,0.07097457627118645,0.7870762711864406,0.05402542372881356,0.7611940298507462,0.9671159679395753,1.0,-0.0018369811117495,0.8916181144067797,-0.035307566215166994,0.06719367588932808,-0.12155639711888308,0.414917337940178
"8 GB, Ryzen 5 Hexa Core",Processing & Multitasking,0.07097457627118645,0.7870762711864406,0.05402542372881356,0.7611940298507462,0.9671159679395753,1.0,-0.0018369811117495,0.8916181144067797,-0.035307566215166994,0.06719367588932808,-0.12155639711888308,0.414917337940178
"AMD, Processing & Multitasking",8 GB,0.19915254237288135,0.5720338983050848,0.11016949152542373,0.5531914893617021,0.9670606776989755,1.0,-0.003752513645504177,0.9578288942695722,-0.04079640835447992,0.16666666666666666,-0.04402780703602278,0.37289204097714734
Windows 10 Home,Intel,0.4523305084745763,0.7129237288135594,0.3114406779661017,0.6885245901639344,0.9657759481645677,1.0,-0.011036474791726536,0.9216659232827831,-0.0607725247631819,0.36476426799007444,-0.08499183352489284,0.5626872579348647
"Gaming, Processing & Multitasking","DDR4, Intel",0.10911016949152542,0.614406779661017,0.0646186440677966,0.5922330097087378,0.9639102778707732,1.0,-0.0024193837977592725,0.9456214689265535,-0.04033148137755592,0.09807073954983922,-0.05750560119492177,0.3487027117509206
"Core i5, Thin and Light Laptop",DDR4,0.1853813559322034,0.871822033898305,0.15572033898305085,0.84,0.9634993924665857,1.0,-0.005899211792588344,0.8011122881355933,-0.04443786982248526,0.172737955346651,-0.24826446280991715,0.5093074119076549
"Core i5, Intel, Thin and Light Laptop",DDR4,0.1853813559322034,0.871822033898305,0.15572033898305085,0.84,0.9634993924665857,1.0,-0.005899211792588344,0.8011122881355933,-0.04443786982248526,0.172737955346651,-0.24826446280991715,0.5093074119076549
"16 GB, Windows 10 Home",DDR4,0.13877118644067796,0.871822033898305,0.11652542372881355,0.8396946564885497,0.9631491564097096,1.0,-0.00445835428037919,0.7995863599677165,-0.04253610697729184,0.13033175355450238,-0.25064664689924826,0.4866760038214316
"Intel, Processing & Multitasking, Thin and Light Laptop",DDR4,0.3474576271186441,0.871822033898305,0.2913135593220339,0.8384146341463414,0.9616809412322556,1.0,-0.011607655846021248,0.7932523185161497,-0.05754851344133873,0.3139269406392694,-0.26063293690788125,0.5862790060160625
"Processing & Multitasking, Thin and Light Laptop, Windows 11 Home","DDR4, Intel",0.2044491525423729,0.614406779661017,0.12076271186440678,0.5906735751295337,0.961372163659103,1.0,-0.004852233553576571,0.9420188800686548,-0.04807756454446408,0.17298937784522,-0.06154984911461606,0.3936126496337323
"Processing & Multitasking, Windows 11 Home","DDR4, Intel",0.2923728813559322,0.614406779661017,0.17266949152542374,0.5905797101449276,0.9612193903048476,1.0,-0.006966388968687148,0.9418029098545073,-0.05393945712994813,0.23520923520923523,-0.06179327918458343,0.4358070964517742
"8 GB, DDR4, Intel, Windows 11 Home",Processing & Multitasking,0.13877118644067796,0.7870762711864406,0.1048728813559322,0.7557251908396947,0.9601676718070953,1.0,-0.004350626615914954,0.8716565148305088,-0.045955620880944355,0.12774193548387097,-0.14724089476282667,0.4444843989191744
"16 GB, DDR4, Processing & Multitasking, Thin and Light Laptop",Intel,0.08050847457627118,0.7129237288135594,0.05508474576271186,0.6842105263157895,0.9597247204191757,1.0,-0.00231165613329503,0.9090748587570621,-0.0436477667598949,0.0746054519368723,-0.10001942124684415,0.3807382497849378
"4 GB, Intel",DDR4,0.09004237288135593,0.871822033898305,0.07521186440677965,0.8352941176470587,0.9581016367664927,1.0,-0.0032890602556736592,0.7782233656174333,-0.04585419274092619,0.08482676224611707,-0.28497812348079743,0.46078193124151234
"8 GB, DDR4, Windows 11 Home","Intel, Processing & Multitasking",0.1917372881355932,0.5709745762711864,0.1048728813559322,0.5469613259668509,0.9579433983538168,1.0,-0.0046042354926745105,0.9469951426209179,-0.0515193370165745,0.15942028985507248,-0.05597162540072284,0.365317397677303
"16 GB, AMD",DDR4,0.1027542372881356,0.871822033898305,0.0858050847457627,0.8350515463917525,0.957823401936591,1.0,-0.0037783233984487324,0.7770789194915253,-0.04678078194903729,0.09654350417163289,-0.2868705802164098,0.46673597975723713
"8 GB, AMD, DDR4, Ryzen 5 Hexa Core",Processing & Multitasking,0.06885593220338983,0.7870762711864406,0.05190677966101695,0.7538461538461538,0.9577803085205508,1.0,-0.002288090706693474,0.8650026483050849,-0.045200620704943385,0.06455862977602109,-0.15606582472254096,0.40989750491769333
"8 GB, DDR4, Ryzen 5 Hexa Core",Processing & Multitasking,0.06885593220338983,0.7870762711864406,0.05190677966101695,0.7538461538461538,0.9577803085205508,1.0,-0.002288090706693474,0.8650026483050849,-0.045200620704943385,0.06455862977602109,-0.15606582472254096,0.40989750491769333
"8 GB, AMD",Processing & Multitasking,0.1461864406779661,0.7870762711864406,0.11016949152542373,0.7536231884057971,0.9574970253769483,1.0,-0.004890387101407642,0.8642198404785646,-0.049420516658728555,0.13384813384813385,-0.15711298579565908,0.4467981352526967
Windows 11 Home,Processing & Multitasking,0.388771186440678,0.7870762711864406,0.2923728813559322,0.7520435967302452,0.955490114822815,1.0,-0.01361969441252514,0.8587143788414977,-0.07081551324764135,0.3309352517985612,-0.16453156560521617,0.5617553111511253
"8 GB, DDR4, Windows 11 Home",Processing & Multitasking,0.1917372881355932,0.7870762711864406,0.1440677966101695,0.7513812154696133,0.9546485429385129,1.0,-0.0068440731829933765,0.8564265536723168,-0.05551257429437398,0.17258883248730966,-0.16764245072977593,0.46721146910761957
"Thin and Light Laptop, Windows 11 Home",DDR4,0.2330508474576271,0.871822033898305,0.19385593220338984,0.8318181818181819,0.9541146581243788,1.0,-0.009322931628842263,0.7621392579019705,-0.05900568181818167,0.21279069767441863,-0.31209616829451425,0.5270877057329063
"16 GB, DDR4, Thin and Light Laptop",Intel,0.0826271186440678,0.7129237288135594,0.05614406779661017,0.6794871794871795,0.9530994018364003,1.0,-0.002762765728239011,0.8956779661016948,-0.0509098428453267,0.07593123209169055,-0.11647270318857042,0.3791195184211529
"16 GB, Core i7, Intel",Processing & Multitasking,0.09745762711864407,0.7870762711864406,0.07309322033898305,0.75,0.9528936742934052,1.0,-0.0036133654122378622,0.8516949152542375,-0.05192878338278931,0.09007832898172324,-0.1741293532338306,0.4214333781965007
"16 GB, Core i7",Processing & Multitasking,0.09745762711864407,0.7870762711864406,0.07309322033898305,0.75,0.9528936742934052,1.0,-0.0036133654122378622,0.8516949152542375,-0.05192878338278931,0.09007832898172324,-0.1741293532338306,0.4214333781965007
"Core i5, Intel, Processing & Multitasking, Thin and Light Laptop",DDR4,0.17478813559322035,0.871822033898305,0.1451271186440678,0.8303030303030303,0.9523767443573034,1.0,-0.007257029230106293,0.755334443099274,-0.05713402244014491,0.16098707403055232,-0.3239168544953663,0.4983835929157922
"Core i5, Processing & Multitasking, Thin and Light Laptop",DDR4,0.17478813559322035,0.871822033898305,0.1451271186440678,0.8303030303030303,0.9523767443573034,1.0,-0.007257029230106293,0.755334443099274,-0.05713402244014491,0.16098707403055232,-0.3239168544953663,0.4983835929157922
"8 GB, AMD, DDR4",Processing & Multitasking,0.1430084745762712,0.7870762711864406,0.10699152542372882,0.7481481481481481,0.9505408504062609,1.0,-0.00556705149382361,0.8454324526420739,-0.05724010614976344,0.12998712998713,-0.1828266077022295,0.44204177259358957
"16 GB, DDR4, Processing & Multitasking",Intel,0.17372881355932204,0.7129237288135594,0.11758474576271187,0.676829268292683,0.9493712173377306,1.0,-0.006270647802355658,0.8883114806523824,-0.060628417672077196,0.15289256198347106,-0.12573125731257315,0.42088120175406807
Windows 11 Home,"DDR4, Intel",0.388771186440678,0.614406779661017,0.2266949152542373,0.5831062670299727,0.949055717372921,1.0,-0.012168737431772492,0.9249196853882794,-0.0807313768407261,0.29195088676671205,-0.08117495583435659,0.476035892135676
"Core i5, Intel, Windows 11 Home","DDR4, Processing & Multitasking",0.1059322033898305,0.6747881355932204,0.06779661016949153,0.64,0.9484458398744112,1.0,-0.0036851838552140193,0.9033662900188323,-0.05731239092495638,0.09509658246656762,-0.10697068403908802,0.3702354788069074
"Core i5, Windows 11 Home","DDR4, Processing & Multitasking",0.1059322033898305,0.6747881355932204,0.06779661016949153,0.64,0.9484458398744112,1.0,-0.0036851838552140193,0.9033662900188323,-0.05731239092495638,0.09509658246656762,-0.10697068403908802,0.3702354788069074
Windows 11 Home,8 GB,0.388771186440678,0.5720338983050848,0.2108050847457627,0.542234332425068,0.94790594409123,1.0,-0.011585212582591237,0.9349021388216301,-0.0824949858965858,0.2810734463276836,-0.06963066878895005,0.45537642547179324
"Core i7, Intel",Processing & Multitasking,0.11652542372881355,0.7870762711864406,0.08686440677966102,0.7454545454545455,0.9471185611158695,1.0,-0.0048499892272335365,0.8364860774818405,-0.05944161738412852,0.10635538261997407,-0.19547715965626378,0.42790896855499816
Core i7,Processing & Multitasking,0.11652542372881355,0.7870762711864406,0.08686440677966102,0.7454545454545455,0.9471185611158695,1.0,-0.0048499892272335365,0.8364860774818405,-0.05944161738412852,0.10635538261997407,-0.19547715965626378,0.42790896855499816
"DDR4, Windows 11 Home",Processing & Multitasking,0.3199152542372881,0.7870762711864406,0.23834745762711865,0.7450331125827815,0.9465831201590118,1.0,-0.013450247773628216,0.835103455866168,-0.07661919251323196,0.27439024390243905,-0.19745642647688672,0.5239297460625886
AMD,8 GB,0.2701271186440678,0.5720338983050848,0.1461864406779661,0.5411764705882353,0.9460566448801742,1.0,-0.008335428037920145,0.9327466318991742,-0.07246122329528833,0.21004566210045664,-0.07210250436808402,0.3983660130718954
"DDR4, Windows 11 Home","Intel, Processing & Multitasking",0.3199152542372881,0.5709745762711864,0.17266949152542374,0.5397350993377484,0.9452874467065576,1.0,-0.009993985205400707,0.9321271796122427,-0.07843102719458896,0.2404129793510325,-0.07281497833374186,0.4210734865890969
Windows 11 Home,DDR4,0.388771186440678,0.871822033898305,0.3199152542372881,0.8228882833787465,0.9438718584563023,1.0,-0.019024032246480915,0.7237125162972621,-0.0886630719586627,0.34009009009009,-0.3817641362848199,0.5949192328193854
"Intel, Processing & Multitasking, Thin and Light Laptop, Windows 11 Home","8 GB, DDR4",0.15360169491525424,0.5423728813559322,0.07838983050847458,0.5103448275862069,0.940948275862069,1.0,-0.004919563343866715,0.9345905944139413,-0.06902849944890582,0.12692967409948544,-0.06998722860791821,0.32743803879310346
"AMD, Windows 11 Home","8 GB, DDR4",0.1038135593220339,0.5423728813559322,0.05296610169491525,0.5102040816326531,0.9406887755102041,1.0,-0.003339557598391267,0.9343220338983051,-0.06573018817916777,0.08928571428571429,-0.07029478458049884,0.30393016581632654
16 GB,"Intel, Processing & Multitasking",0.3061440677966102,0.5709745762711864,0.1641949152542373,0.5363321799307958,0.9393276026988335,1.0,-0.010605564133869566,0.9252861750569189,-0.08516255767012679,0.23031203566121847,-0.08074672134649061,0.41195087660732743
"16 GB, DDR4",Processing & Multitasking,0.23516949152542374,0.7870762711864406,0.17372881355932204,0.7387387387387387,0.9385859614661769,1.0,-0.011367512927319717,0.8149839275277617,-0.0788093793275139,0.20474406991260924,-0.2270180628389581,0.47973276102482026
"AMD, Windows 11 Home","DDR4, Processing & Multitasking",0.1038135593220339,0.6747881355932204,0.06567796610169492,0.6326530612244898,0.9375580687534041,1.0,-0.004374192042516517,0.8852989642184558,-0.06917480035492456,0.09212481426448738,-0.12956192248886525,0.3649921507064364
"Gaming, Gaming Laptop, Windows 10 Home","8 GB, DDR4",0.1271186440677966,0.5423728813559322,0.0646186440677966,0.5083333333333333,0.9372395833333332,1.0,-0.004327061189313419,0.9307670209709853,-0.07124907612712497,0.10683012259194395,-0.07438271604938278,0.31373697916666665
"Core i7, Intel, Windows 10 Home",DDR4,0.0635593220338983,0.871822033898305,0.05190677966101695,0.8166666666666668,0.9367355204536251,1.0,-0.0035056377477736198,0.6991525423728819,-0.06726959517657176,0.058752997601918475,-0.430303030303029,0.43810247063588503
"Core i7, Windows 10 Home",DDR4,0.0635593220338983,0.871822033898305,0.05190677966101695,0.8166666666666668,0.9367355204536251,1.0,-0.0035056377477736198,0.6991525423728819,-0.06726959517657176,0.058752997601918475,-0.430303030303029,0.43810247063588503
AMD,Processing & Multitasking,0.2701271186440678,0.7870762711864406,0.19915254237288135,0.7372549019607842,0.9367007098936478,1.0,-0.013458102915828773,0.8103813559322034,-0.08474121180003527,0.23209876543209879,-0.23398692810457522,0.4951415828781041
"4 GB, Processing & Multitasking",DDR4,0.09216101694915255,0.871822033898305,0.07521186440677965,0.8160919540229884,0.9360763117833549,1.0,-0.005136140835966682,0.6969676906779659,-0.06995903643922727,0.08462455303933253,-0.4347867388619743,0.45118084942947717
"Gaming, Gaming Laptop, Windows 10 Home","DDR4, Intel",0.1271186440677966,0.614406779661017,0.07309322033898305,0.5750000000000001,0.9358620689655173,1.0,-0.005009336397586897,0.9072781655034896,-0.07279843444227001,0.10935023771790807,-0.10219780219780211,0.34698275862068967
"16 GB, DDR4, Windows 10 Home",Processing & Multitasking,0.11652542372881355,0.7870762711864406,0.0858050847457627,0.7363636363636363,0.9355683347607977,1.0,-0.005909311261131853,0.8076417299824664,-0.07231529799505623,0.1049222797927461,-0.23817277250113061,0.42269056649944936
"Gaming Laptop, Windows 10 Home","DDR4, Intel",0.13453389830508475,0.614406779661017,0.07733050847457627,0.5748031496062992,0.9355416779799076,1.0,-0.00532803073829359,0.9068581293157563,-0.07373930329714697,0.11514195583596214,-0.10270831530674064,0.3503326092859082
"Intel, Thin and Light Laptop, Windows 11 Home",DDR4,0.17796610169491525,0.871822033898305,0.1451271186440678,0.8154761904761905,0.9353700167794944,1.0,-0.01002765010054582,0.6946418808091855,-0.07753713730390117,0.1604215456674473,-0.4395907123179846,0.4909701730023723
"16 GB, AMD, Processing & Multitasking",DDR4,0.06885593220338983,0.871822033898305,0.05614406779661017,0.8153846153846155,0.9352649780353306,1.0,-0.003886051062912947,0.6942973163841815,-0.06919080919080904,0.06347305389221558,-0.4403051493960572,0.4398915786522105
"Intel, Laptop","DDR4, Processing & Multitasking",0.10911016949152542,0.6747881355932204,0.06885593220338983,0.6310679611650485,0.9352090350703387,1.0,-0.004770315642056891,0.8814953166815341,-0.07215357458075922,0.09629629629629628,-0.134435976091838,0.36655438874578955
"Processing & Multitasking, Windows 11 Home",DDR4,0.2923728813559322,0.871822033898305,0.23834745762711865,0.8152173913043479,0.9350731681546834,1.0,-0.016549662453317987,0.6936689930209377,-0.0893558237603605,0.2574370709382151,-0.44160977362558285,0.5443037138781763
"16 GB, Intel, Windows 10 Home",DDR4,0.0858050847457627,0.871822033898305,0.06991525423728813,0.8148148148148148,0.9346114036271995,1.0,-0.004891509264579139,0.6921610169491527,-0.07108958363912121,0.07875894988066827,-0.4447505356596264,0.44750461275370146
"16 GB, Intel, Windows 10 Home","DDR4, Processing & Multitasking",0.0858050847457627,0.6747881355932204,0.05402542372881356,0.6296296296296297,0.933077504506076,1.0,-0.003874829431197928,0.878072033898305,-0.07274680824168872,0.07646176911544228,-0.13885872843527572,0.3548462119890691
"AMD, Processing & Multitasking, Windows 10 Home",8 GB,0.11122881355932203,0.5720338983050848,0.059322033898305086,0.5333333333333333,0.9323456790123457,1.0,-0.00430461792588336,0.9170702179176755,-0.0754820936639117,0.09507640067911714,-0.09042904290429052,0.31851851851851853
"AMD, Processing & Multitasking, Windows 10 Home","8 GB, DDR4",0.11122881355932203,0.5423728813559322,0.05614406779661017,0.5047619047619049,0.930654761904762,1.0,-0.004183424303361098,0.9240547588005217,-0.07735242245046157,0.09397163120567377,-0.08218694885361531,0.30413876488095243
"AMD, Windows 10 Home","8 GB, DDR4",0.1408898305084746,0.5423728813559322,0.07097457627118645,0.5037593984962406,0.9288063909774437,1.0,-0.005440247055443839,0.9221879815100155,-0.0819126467855031,0.11591695501730104,-0.0843776106934001,0.3173093867481203
"Processing & Multitasking, Thin and Light Laptop, Windows 11 Home",DDR4,0.2044491525423729,0.871822033898305,0.1652542372881356,0.8082901554404145,0.9271274686947161,1.0,-0.01298903871014076,0.6686039853412736,-0.0899161818054703,0.1813953488372093,-0.49565366334089794,0.4989202903569023
16 GB,Intel,0.3061440677966102,0.7129237288135594,0.20233050847457626,0.6608996539792387,0.9270271520897493,1.0,-0.015926861893134192,0.8465820650294013,-0.10188947436431268,0.24773022049286636,-0.18122039351881455,0.4723517586389507
"16 GB, Windows 11 Home",Processing & Multitasking,0.13665254237288135,0.7870762711864406,0.09957627118644068,0.7286821705426356,0.9258088411739543,1.0,-0.007979702312553863,0.7847760290556901,-0.08493687366371638,0.12082262210796915,-0.274248910486328,0.4275981512201738
Windows 10,"DDR4, Processing & Multitasking",0.09851694915254237,0.6747881355932204,0.0614406779661017,0.6236559139784946,0.9242247767593389,1.0,-0.005037390476874459,0.8641343825665859,-0.08336583282262702,0.0863095238095238,-0.1572274176035867,0.35735385965800714
"AMD, DDR4",Processing & Multitasking,0.24470338983050846,0.7870762711864406,0.17796610169491525,0.7272727272727273,0.9240181084057263,1.0,-0.014634129919563338,0.780720338983051,-0.09818181818181815,0.20843672456575682,-0.28086838534599695,0.4766915453321914
"16 GB, Thin and Light Laptop","DDR4, Processing & Multitasking",0.1292372881355932,0.6747881355932204,0.08050847457627118,0.6229508196721312,0.9231798646318553,1.0,-0.00669931413386958,0.8625184229918939,-0.08722714122906991,0.11127379209370424,-0.15939552517755118,0.3711300409192681
Windows 10,"Intel, Processing & Multitasking",0.09851694915254237,0.5709745762711864,0.05190677966101695,0.5268817204301075,0.9227761485826002,1.0,-0.004343893636885948,0.9068037365177196,-0.08494623655913972,0.08404802744425387,-0.10277445904686047,0.3088954056695992
"AMD, Windows 10 Home",8 GB,0.1408898305084746,0.5720338983050848,0.07415254237288135,0.5263157894736842,0.9200779727095516,1.0,-0.006441216604424024,0.9034839924670431,-0.09182530795072799,0.11608623548922055,-0.10682647212089645,0.3279727095516569
"Intel, Windows 11 Home",DDR4,0.2828389830508475,0.871822033898305,0.2266949152542373,0.8014981273408239,0.9193368556618928,1.0,-0.019890342214880785,0.6457267348896707,-0.10900782888384597,0.2442922374429224,-0.5486427090104309,0.5307612143386987
"4 GB, Intel, Processing & Multitasking",DDR4,0.07415254237288135,0.871822033898305,0.059322033898305086,0.8,0.917618469015796,1.0,-0.005325786411950577,0.6408898305084749,-0.08839634941329837,0.06690561529271206,-0.5603305785123958,0.4340218712029162
"16 GB, Windows 10 Home","DDR4, Processing & Multitasking",0.13877118644067796,0.6747881355932204,0.0858050847457627,0.6183206106870229,0.916318142054238,1.0,-0.007836065426601563,0.8520550847457626,-0.09587291998462313,0.11790393013100435,-0.17363304075391006,0.3727395832085036
"16 GB, DDR4, Windows 11 Home",Processing & Multitasking,0.09427966101694915,0.7870762711864406,0.06779661016949153,0.7191011235955056,0.9136358824685832,1.0,-0.006408673872450435,0.7580084745762713,-0.09450447617944419,0.08333333333333334,-0.31924646430767495,0.4026192024437824
"16 GB, Core i5, Intel",DDR4,0.09322033898305085,0.871822033898305,0.07415254237288135,0.7954545454545454,0.9124047277145697,1.0,-0.007119003160011489,0.6266478342749531,-0.09573825908487262,0.08323424494649227,-0.5957926371149509,0.4402546117309179
"16 GB, Core i5",DDR4,0.09322033898305085,0.871822033898305,0.07415254237288135,0.7954545454545454,0.9124047277145697,1.0,-0.007119003160011489,0.6266478342749531,-0.09573825908487262,0.08323424494649227,-0.5957926371149509,0.4402546117309179
"DDR4, Gaming Laptop, Processing & Multitasking",Intel,0.1027542372881356,0.7129237288135594,0.06673728813559322,0.6494845360824743,0.9110154562583294,1.0,-0.006518645863257691,0.8190117148554337,-0.09817475071826946,0.0891089108910891,-0.22098375622931496,0.37154761722400087
"16 GB, Processing & Multitasking, Windows 10 Home",DDR4,0.10805084745762712,0.871822033898305,0.0858050847457627,0.7941176470588235,0.9108712743906797,1.0,-0.008396024849181269,0.6225786924939468,-0.09885841128904391,0.09597156398104265,-0.6062226543509963,0.4462690300907726
"DDR4, Gaming, Processing & Multitasking",Intel,0.09957627118644068,0.7129237288135594,0.0646186440677966,0.648936170212766,0.9102462773861085,1.0,-0.006371642487790874,0.8177324088341036,-0.09869976359338076,0.08640226628895184,-0.22289393106697045,0.3697875501881066
Laptop,"Intel, Processing & Multitasking",0.13877118644067796,0.5709745762711864,0.07203389830508475,0.5190839694656489,0.9091192340919715,1.0,-0.007200921071531155,0.8921004842615015,-0.10400155589050403,0.11295681063122924,-0.1209499575911787,0.3226217620983161
Windows 11 Home,"DDR4, Processing & Multitasking",0.388771186440678,0.6747881355932204,0.23834745762711865,0.6130790190735694,0.9085503830540809,1.0,-0.02399072644355074,0.840512353783719,-0.14139176212269536,0.2888318356867779,-0.18975050812557165,0.48314861471731846
